Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Scan Line Corrector,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Gap Phase Source,Gap Phase Statistic,Data Type Level-1,Sensor Identifier,Ephemeris Type,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Scan Gap Interpolation,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LE07_L1TP_090084_20060423_20170109_01_T1,LE70900842006113ASN00,2006/04/23,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/09,2006:113:23:40:05.2221249,2006:113:23:40:32.4585000,ASN - Alice Springs  Australia,Day,6,6,170,4,4.125,2.933,2.9,9,N,LPGS_12.8.3,FULL,32.27255698,41.10418066,DE,-4.608064,ETM_L1TP,ETM,DEFINITIVE,14701,16261,7351,8131,7351,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20060401_20060630_01.02,2,34°38'58.92"S,149°44'45.60"E,33°40'49.80"S,148°56'46.32"E,33°58'46.92"S,151°00'27.72"E,35°18'21.24"S,148°27'54.36"E,35°36'40.68"S,150°34'04.80"E,-34.6497,149.746,-33.6805,148.9462,-33.9797,151.0077,-35.3059,148.4651,-35.6113,150.568,LE07_L1TP_090084_20060423_20170109_01_T1,LE70900842006113ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842006113ASN00
LE07_L1TP_090084_20060407_20170110_01_T1,LE70900842006097ASN00,2006/04/07,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/10,2006:097:23:40:07.0971875,2006:097:23:40:34.3305000,ASN - Alice Springs  Australia,Day,0,0,189,4,4.142,2.869,2.987,9,N,LPGS_12.8.3,FULL,36.37868636,45.98602769,DE,6.071206,ETM_L1TP,ETM,DEFINITIVE,14641,16281,7321,8141,7321,8141,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20060401_20060630_01.02,2,34°38'48.48"S,149°44'11.40"E,33°40'42.60"S,148°56'12.48"E,33°58'41.16"S,150°59'51.72"E,35°18'14.04"S,148°27'18.36"E,35°36'34.56"S,150°33'27.00"E,-34.6468,149.7365,-33.6785,148.9368,-33.9781,150.9977,-35.3039,148.4551,-35.6096,150.5575,LE07_L1TP_090084_20060407_20170110_01_T1,LE70900842006097ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842006097ASN00
LE07_L1TP_090084_20060322_20170110_01_T1,LE70900842006081ASA00,2006/03/22,LANDSAT_7,OFF,T1,1,SAM, 090, 084,2017/01/10,2006:081:23:40:09.7541875,2006:081:23:40:36.9852499,ASA - Alice Springs  Austrailia,Day,83,83,13,4,3.808,3.161,2.124,9,N,LPGS_12.8.3,FULL,40.56917791,52.01765849,DE,-6.513124,ETM_L1TP,ETM,DEFINITIVE,14701,16241,7351,8121,7351,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20060101_20060331_01.02,2,34°36'52.24"S,149°48'51.98"E,33°38'38.29"S,149°00'55.22"E,33°56'35.12"S,151°04'29.60"E,35°16'10.09"S,148°32'04.92"E,35°34'28.63"S,150°38'08.41"E,-34.61451,149.81444,-33.64397,149.01534,-33.94309,151.07489,-35.26947,148.5347,-35.57462,150.63567,LE07_L1TP_090084_20060322_20170110_01_T1,LE70900842006081ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842006081ASA00
LE07_L1TP_090084_20060306_20170111_01_T1,LE70900842006065ASN00,2006/03/06,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/11,2006:065:23:40:10.2253749,2006:065:23:40:37.4536250,ASN - Alice Springs  Australia,Day,2,3,148,4,4.44,2.763,3.476,9,N,LPGS_12.8.3,FULL,44.36259187,59.00474125,DE,2.019389,ETM_L1TP,ETM,DEFINITIVE,14641,16261,7321,8131,7321,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20060101_20060331_01.02,2,34°38'02.40"S,149°42'30.24"E,33°39'51.84"S,148°54'35.28"E,33°57'52.20"S,150°58'08.40"E,35°17'23.64"S,148°25'41.16"E,35°35'46.32"S,150°31'43.32"E,-34.634,149.7084,-33.6644,148.9098,-33.9645,150.969,-35.2899,148.4281,-35.5962,150.5287,LE07_L1TP_090084_20060306_20170111_01_T1,LE70900842006065ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842006065ASN00
LE07_L1TP_090084_20060218_20170110_01_T1,LE70900842006049ASA00,2006/02/18,LANDSAT_7,OFF,T1,1,SAM, 090, 084,2017/01/10,2006:049:23:40:08.6499999,2006:049:23:40:35.8766875,ASA - Alice Springs  Austrailia,Day,2,3,133,4,4.802,3.137,3.636,9,N,LPGS_12.8.3,FULL,47.98624448,65.97407344,DE,-4.217933,ETM_L1TP,ETM,DEFINITIVE,14661,16281,7331,8141,7331,8141,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20060101_20060331_01.02,2,34°36'50.15"S,149°48'02.27"E,33°38'44.88"S,149°00'03.85"E,33°56'41.93"S,151°03'35.32"E,35°16'16.86"S,148°31'15.49"E,35°34'35.98"S,150°37'15.82"E,-34.61393,149.80063,-33.6458,149.00107,-33.94498,151.05981,-35.27135,148.52097,-35.57666,150.62106,LE07_L1TP_090084_20060218_20170110_01_T1,LE70900842006049ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842006049ASA00
LE07_L1TP_090084_20060202_20170110_01_T1,LE70900842006033ASN00,2006/02/02,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/10,2006:033:23:40:04.8010625,2006:033:23:40:32.0255625,ASN - Alice Springs  Australia,Day,73,73,36,4,4.373,2.572,3.537,9,N,LPGS_12.8.3,FULL,51.09568554,72.43822705,DE,-6.769816,ETM_L1TP,ETM,DEFINITIVE,14661,16281,7331,8141,7331,8141,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20060101_20060331_01.02,2,34°36'58.68"S,149°41'51.00"E,33°38'50.28"S,148°53'58.20"E,33°56'52.80"S,150°57'30.24"E,35°16'22.08"S,148°25'02.64"E,35°34'45.84"S,150°31'03.36"E,-34.6163,149.6975,-33.6473,148.8995,-33.948,150.9584,-35.2728,148.4174,-35.5794,150.5176,LE07_L1TP_090084_20060202_20170110_01_T1,LE70900842006033ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842006033ASN00
LE07_L1GT_090084_20060117_20170111_01_T2,LE70900842006017ASA00,2006/01/17,LANDSAT_7,OFF,T2,1,SAM, 090, 084,2017/01/11,2006:017:23:39:58.5736874,2006:017:23:40:25.7961875,ASA - Alice Springs  Austrailia,Day,100,100,-1,-1,,,,9,N,LPGS_12.8.3,FULL,54.03439228,77.12620868,DE,10.415954,ETM_L1GT,ETM,DEFINITIVE,14701,16241,7351,8121,7351,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20060101_20060331_01.02,2,34°36'50.29"S,149°48'07.99"E,33°38'46.93"S,149°00'07.24"E,33°56'45.31"S,151°03'42.62"E,35°16'15.89"S,148°31'17.83"E,35°34'36.30"S,150°37'21.97"E,-34.61397,149.80222,-33.64637,149.00201,-33.94592,151.06184,-35.27108,148.52162,-35.57675,150.62277,LE07_L1GT_090084_20060117_20170111_01_T2,LE70900842006017ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842006017ASA00
LE07_L1TP_090084_20060101_20170111_01_T1,LE70900842006001ASN00,2006/01/01,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/11,2006:001:23:39:49.7259374,2006:001:23:40:16.9465000,ASN - Alice Springs  Australia,Day,71,72,18,4,7.313,3.892,6.191,9,N,LPGS_12.8.3,FULL,56.39656573,79.49637916,DE,-11.354376,ETM_L1TP,ETM,DEFINITIVE,14701,16241,7351,8121,7351,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20060101_20060331_01.02,2,34°35'51.00"S,149°42'56.88"E,33°37'44.76"S,148°54'59.04"E,33°55'48.00"S,150°58'33.96"E,35°15'12.24"S,148°26'02.40"E,35°33'37.08"S,150°32'06.00"E,-34.5975,149.7158,-33.6291,148.9164,-33.93,150.9761,-35.2534,148.434,-35.5603,150.535,LE07_L1TP_090084_20060101_20170111_01_T1,LE70900842006001ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842006001ASN00
LE07_L1TP_090084_20051216_20170112_01_T1,LE70900842005350ASN00,2005/12/16,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/12,2005:350:23:39:41.5846874,2005:350:23:40:08.8033750,ASN - Alice Springs  Australia,Day,11,11,95,4,5.687,4.113,3.928,9,N,LPGS_12.8.3,FULL,58.15844096,78.58566632,DE,-8.897127,ETM_L1TP,ETM,DEFINITIVE,14701,16241,7351,8121,7351,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20051001_20051231_01.02,2,34°35'24.72"S,149°43'39.00"E,33°37'23.88"S,148°55'42.60"E,33°55'26.40"S,150°59'16.08"E,35°14'48.12"S,148°26'48.12"E,35°33'12.24"S,150°32'50.28"E,-34.5902,149.7275,-33.6233,148.9285,-33.924,150.9878,-35.2467,148.4467,-35.5534,150.5473,LE07_L1TP_090084_20051216_20170112_01_T1,LE70900842005350ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005350ASN00
LE07_L1TP_090084_20051130_20170112_01_T1,LE70900842005334ASN00,2005/11/30,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/12,2005:334:23:39:39.4017500,2005:334:23:40:06.6181250,ASN - Alice Springs  Australia,Day,2,2,127,4,5.021,3.73,3.361,9,N,LPGS_12.8.3,FULL,58.76151775,74.47911489,DE,-11.631983,ETM_L1TP,ETM,DEFINITIVE,14681,16241,7341,8121,7341,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20051001_20051231_01.02,2,34°35'06.36"S,149°42'30.60"E,33°36'50.40"S,148°54'37.44"E,33°54'51.48"S,150°58'08.76"E,35°14'18.96"S,148°25'44.40"E,35°32'42.72"S,150°31'44.04"E,-34.5851,149.7085,-33.614,148.9104,-33.9143,150.9691,-35.2386,148.429,-35.5452,150.5289,LE07_L1TP_090084_20051130_20170112_01_T1,LE70900842005334ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005334ASN00
LE07_L1TP_090084_20051114_20170112_01_T1,LE70900842005318ASN00,2005/11/14,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/12,2005:318:23:39:33.3903124,2005:318:23:40:00.6052500,ASN - Alice Springs  Australia,Day,81,82,16,4,4.739,3.374,3.328,9,N,LPGS_12.8.3,FULL,57.7318794,68.17060945,DE,11.210767,ETM_L1TP,ETM,DEFINITIVE,14701,16241,7351,8121,7351,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20051001_20051231_01.02,2,34°34'51.24"S,149°42'09.72"E,33°36'44.28"S,148°54'15.48"E,33°54'44.28"S,150°57'44.64"E,35°14'13.92"S,148°25'22.80"E,35°32'36.24"S,150°31'20.64"E,-34.5809,149.7027,-33.6123,148.9043,-33.9123,150.9624,-35.2372,148.423,-35.5434,150.5224,LE07_L1TP_090084_20051114_20170112_01_T1,LE70900842005318ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005318ASN00
LE07_L1GT_090084_20051029_20170113_01_T2,LE70900842005302ASA00,2005/10/29,LANDSAT_7,OFF,T2,1,SAM, 090, 084,2017/01/13,2005:302:23:39:23.6001874,2005:302:23:39:50.8133749,ASA - Alice Springs  Austrailia,Day,100,100,-1,-1,,,,9,N,LPGS_12.8.3,FULL,54.92774777,61.25559041,DE,6.06934,ETM_L1GT,ETM,DEFINITIVE,14681,16241,7341,8121,7341,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20051001_20051231_01.02,2,34°36'43.70"S,149°46'57.00"E,33°38'41.32"S,148°58'58.69"E,33°56'40.85"S,151°02'30.19"E,35°16'09.70"S,148°30'04.72"E,35°34'31.15"S,150°36'04.97"E,-34.61214,149.7825,-33.64481,148.98297,-33.94468,151.04172,-35.26936,148.50131,-35.57532,150.60138,LE07_L1GT_090084_20051029_20170113_01_T2,LE70900842005302ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005302ASA00
LE07_L1TP_090084_20051013_20170112_01_T1,LE70900842005286ASN00,2005/10/13,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/12,2005:286:23:39:10.3690624,2005:286:23:39:37.5798125,ASN - Alice Springs  Australia,Day,57,58,78,4,4.749,3.173,3.534,9,N,LPGS_12.8.3,FULL,50.48934896,55.45276811,DE,-.377879,ETM_L1TP,ETM,DEFINITIVE,14641,16261,7321,8131,7321,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20051001_20051231_01.02,2,34°34'54.12"S,149°43'30.72"E,33°36'50.76"S,148°55'33.60"E,33°54'48.96"S,150°59'03.84"E,35°14'16.44"S,148°26'44.16"E,35°32'36.96"S,150°32'43.08"E,-34.5817,149.7252,-33.6141,148.926,-33.9136,150.9844,-35.2379,148.4456,-35.5436,150.5453,LE07_L1TP_090084_20051013_20170112_01_T1,LE70900842005286ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005286ASN00
LE07_L1TP_090084_20050927_20170113_01_T1,LE70900842005270ASA00,2005/09/27,LANDSAT_7,OFF,T1,1,SAM, 090, 084,2017/01/13,2005:270:23:39:08.5781875,2005:270:23:39:35.7870000,ASA - Alice Springs  Austrailia,Day,69,69,36,4,4.412,2.98,3.253,9,Y,LPGS_12.8.3,FULL,45.15585867,50.59480551,DE,-4.465078,ETM_L1TP,ETM,DEFINITIVE,14621,16261,7311,8131,7311,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20050701_20050930_01.02,2,34°36'57.78"S,149°48'54.32"E,33°38'55.72"S,149°00'54.83"E,33°56'49.85"S,151°04'27.91"E,35°16'25.10"S,148°32'08.09"E,35°34'41.38"S,150°38'09.92"E,-34.61605,149.81509,-33.64881,149.01523,-33.94718,151.07442,-35.27364,148.53558,-35.57816,150.63609,LE07_L1TP_090084_20050927_20170113_01_T1,LE70900842005270ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005270ASA00
LE07_L1TP_090084_20050911_20170113_01_T1,LE70900842005254ASA00,2005/09/11,LANDSAT_7,OFF,T1,1,SAM, 090, 084,2017/01/13,2005:254:23:39:09.0436249,2005:254:23:39:36.2510625,ASA - Alice Springs  Austrailia,Day,59,58,109,4,4.996,3.063,3.947,9,N,LPGS_12.8.3,FULL,39.43312263,46.87545093,DE,3.165807,ETM_L1TP,ETM,DEFINITIVE,14641,16281,7321,8141,7321,8141,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20050701_20050930_01.02,2,34°36'56.52"S,149°50'32.57"E,33°39'00.79"S,149°02'29.87"E,33°56'55.57"S,151°06'04.46"E,35°16'29.21"S,148°33'45.76"E,35°34'45.98"S,150°39'49.25"E,-34.6157,149.84238,-33.65022,149.04163,-33.94877,151.10124,-35.27478,148.56271,-35.57944,150.66368,LE07_L1TP_090084_20050911_20170113_01_T1,LE70900842005254ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005254ASA00
LE07_L1TP_090084_20050826_20170114_01_T1,LE70900842005238ASN00,2005/08/26,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/14,2005:238:23:39:19.0709999,2005:238:23:39:46.2763749,ASN - Alice Springs  Australia,Day,8,9,115,4,4.048,2.647,3.063,9,N,LPGS_12.8.3,FULL,33.91768884,43.87721766,DE,6.504541,ETM_L1TP,ETM,DEFINITIVE,14641,16261,7321,8131,7321,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20050701_20050930_01.02,2,34°36'07.56"S,149°46'18.84"E,33°38'05.64"S,148°58'17.40"E,33°55'57.00"S,151°01'53.76"E,35°15'32.04"S,148°29'35.52"E,35°33'45.36"S,150°35'40.56"E,-34.6021,149.7719,-33.6349,148.9715,-33.9325,151.0316,-35.2589,148.4932,-35.5626,150.5946,LE07_L1TP_090084_20050826_20170114_01_T1,LE70900842005238ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005238ASN00
LE07_L1TP_090084_20050810_20170114_01_T1,LE70900842005222ASN00,2005/08/10,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/14,2005:222:23:39:25.5279374,2005:222:23:39:52.7324374,ASN - Alice Springs  Australia,Day,52,51,147,4,4.705,3.243,3.409,9,N,LPGS_12.8.3,FULL,29.15039451,41.22534726,DE,-.662767,ETM_L1TP,ETM,DEFINITIVE,14641,16261,7321,8131,7321,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20050701_20050930_01.02,2,34°36'37.80"S,149°46'04.08"E,33°38'36.96"S,148°57'58.68"E,33°56'28.32"S,151°01'37.20"E,35°16'04.08"S,148°29'20.04"E,35°34'17.04"S,150°35'27.60"E,-34.6105,149.7678,-33.6436,148.9663,-33.9412,151.027,-35.2678,148.4889,-35.5714,150.591,LE07_L1TP_090084_20050810_20170114_01_T1,LE70900842005222ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005222ASN00
LE07_L1TP_090084_20050725_20170113_01_T1,LE70900842005206ASN00,2005/07/25,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/13,2005:206:23:39:29.0421249,2005:206:23:39:56.2438750,ASN - Alice Springs  Australia,Day,82,81,45,4,4.523,3.187,3.209,9,N,LPGS_12.8.3,FULL,25.52951501,38.89066706,DE,-7.04409,ETM_L1TP,ETM,DEFINITIVE,14681,16241,7341,8121,7341,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20050701_20050930_01.02,2,34°37'07.32"S,149°46'14.88"E,33°38'58.92"S,148°58'09.48"E,33°56'50.64"S,151°01'47.64"E,35°16'26.40"S,148°29'28.32"E,35°34'39.72"S,150°35'35.52"E,-34.6187,149.7708,-33.6497,148.9693,-33.9474,151.0299,-35.274,148.4912,-35.5777,150.5932,LE07_L1TP_090084_20050725_20170113_01_T1,LE70900842005206ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005206ASN00
LE07_L1TP_090084_20050709_20170113_01_T1,LE70900842005190ASA00,2005/07/09,LANDSAT_7,OFF,T1,1,SAM, 090, 084,2017/01/14,2005:190:23:39:29.7053750,2005:190:23:39:56.9049999,ASA - Alice Springs  Austrailia,Day,89,89,21,4,4.919,3.675,3.27,9,N,LPGS_12.8.3,FULL,23.37202652,36.92089511,DE,13.356184,ETM_L1TP,ETM,DEFINITIVE,14621,16261,7311,8131,7311,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20050701_20050930_01.02,2,34°36'54.14"S,149°49'46.63"E,33°38'47.76"S,149°01'49.15"E,33°56'43.58"S,151°05'24.22"E,35°16'13.22"S,148°33'04.28"E,35°34'30.86"S,150°39'08.28"E,-34.61504,149.82962,-33.6466,149.03032,-33.94544,151.09006,-35.27034,148.55119,-35.57524,150.6523,LE07_L1TP_090084_20050709_20170113_01_T1,LE70900842005190ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005190ASA00
LE07_L1TP_090084_20050623_20170115_01_T1,LE70900842005174ASN00,2005/06/23,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/15,2005:174:23:39:29.1384375,2005:174:23:39:56.3359375,ASN - Alice Springs  Australia,Day,49,50,68,4,5.783,4.697,3.374,9,N,LPGS_12.8.3,FULL,22.70965663,35.65001014,DE,15.435788,ETM_L1TP,ETM,DEFINITIVE,14621,16261,7311,8131,7311,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20050401_20050630_01.02,2,34°37'59.52"S,149°47'28.32"E,33°40'00.12"S,148°59'26.52"E,33°57'52.56"S,151°03'01.44"E,35°17'25.80"S,148°30'46.80"E,35°35'39.48"S,150°36'51.12"E,-34.6332,149.7912,-33.6667,148.9907,-33.9646,151.0504,-35.2905,148.513,-35.5943,150.6142,LE07_L1TP_090084_20050623_20170115_01_T1,LE70900842005174ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005174ASN00
LE07_L1TP_090084_20050607_20170115_01_T1,LE70900842005158ASN00,2005/06/07,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/15,2005:158:23:39:34.5762500,2005:158:23:40:01.7716249,ASN - Alice Springs  Australia,Day,0,0,202,4,5.419,4.414,3.144,9,N,LPGS_12.8.3,FULL,23.6059537,35.24825454,DE,3.537894,ETM_L1TP,ETM,DEFINITIVE,14641,16241,7321,8121,7321,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20050401_20050630_01.02,2,34°38'18.96"S,149°46'36.48"E,33°40'25.68"S,148°58'30.00"E,33°58'18.48"S,151°02'04.92"E,35°17'52.44"S,148°29'52.08"E,35°36'07.20"S,150°35'56.04"E,-34.6386,149.7768,-33.6738,148.975,-33.9718,151.0347,-35.2979,148.4978,-35.602,150.5989,LE07_L1TP_090084_20050607_20170115_01_T1,LE70900842005158ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005158ASN00
LE07_L1TP_090084_20050522_20170114_01_T1,LE70900842005142ASN00,2005/05/22,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/14,2005:142:23:39:40.1426874,2005:142:23:40:07.3360000,ASN - Alice Springs  Australia,Day,0,0,177,4,4.655,3.344,3.238,9,N,LPGS_12.8.3,FULL,25.82881843,36.04354376,DE,-15.950451,ETM_L1TP,ETM,DEFINITIVE,14681,16241,7341,8121,7341,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20050401_20050630_01.02,2,34°38'32.28"S,149°45'32.76"E,33°40'35.04"S,148°57'31.68"E,33°58'28.92"S,151°01'08.40"E,35°17'58.56"S,148°28'44.04"E,35°36'14.76"S,150°34'49.44"E,-34.6423,149.7591,-33.6764,148.9588,-33.9747,151.019,-35.2996,148.4789,-35.6041,150.5804,LE07_L1TP_090084_20050522_20170114_01_T1,LE70900842005142ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005142ASN00
LE07_L1TP_090084_20050506_20170114_01_T1,LE70900842005126ASA00,2005/05/06,LANDSAT_7,OFF,T1,1,SAM, 090, 084,2017/01/14,2005:126:23:39:40.8098750,2005:126:23:40:08.0012500,ASA - Alice Springs  Austrailia,Day,77,78,28,4,4.537,2.95,3.447,9,N,LPGS_12.8.3,FULL,29.11805792,38.18923228,DE,-9.204079,ETM_L1TP,ETM,DEFINITIVE,14681,16241,7341,8121,7341,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20050401_20050630_01.02,2,34°36'54.86"S,149°49'27.80"E,33°38'50.10"S,149°01'27.62"E,33°56'46.46"S,151°05'04.16"E,35°16'13.58"S,148°32'38.33"E,35°34'31.87"S,150°38'43.55"E,-34.61524,149.82439,-33.64725,149.02434,-33.94624,151.08449,-35.27044,148.54398,-35.57552,150.64543,LE07_L1TP_090084_20050506_20170114_01_T1,LE70900842005126ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005126ASA00
LE07_L1TP_090084_20050420_20170115_01_T1,LE70900842005110ASA00,2005/04/20,LANDSAT_7,OFF,T1,1,SAM, 090, 084,2017/01/15,2005:110:23:39:36.0519375,2005:110:23:40:03.2411249,ASA - Alice Springs  Austrailia,Day,48,49,18,4,3.93,2.45,3.073,9,N,LPGS_12.8.3,FULL,32.98161282,41.87781796,DE,15.393109,ETM_L1TP,ETM,DEFINITIVE,14621,16281,7311,8141,7311,8141,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20050401_20050630_01.02,2,34°36'52.52"S,149°50'57.88"E,33°38'55.57"S,149°02'52.66"E,33°56'52.12"S,151°06'31.07"E,35°16'19.27"S,148°34'09.34"E,35°34'38.10"S,150°40'16.54"E,-34.61459,149.84941,-33.64877,149.04796,-33.94781,151.10863,-35.27202,148.56926,-35.57725,150.67126,LE07_L1TP_090084_20050420_20170115_01_T1,LE70900842005110ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842005110ASA00
