Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Scan Line Corrector,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Gap Phase Source,Gap Phase Statistic,Data Type Level-1,Sensor Identifier,Ephemeris Type,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Scan Gap Interpolation,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LE07_L1TP_090084_20040316_20170121_01_T1,LE70900842004076ASA00,2004/03/16,LANDSAT_7,OFF,T1,1,SAM, 090, 084,2017/01/21,2004:076:23:39:20.0632500,2004:076:23:39:47.2045624,ASA - Alice Springs  Austrailia,Day,40,41,50,4,4.209,2.621,3.293,9,N,LPGS_12.8.3,FULL,41.78510054,54.56268136,DE,-8.570614,ETM_L1TP,ETM,DEFINITIVE,14621,16261,7311,8131,7311,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20040101_20040331_01.02,2,34°36'52.24"S,149°47'38.90"E,33°38'56.80"S,148°59'38.18"E,33°56'53.34"S,151°03'10.76"E,35°16'09.34"S,148°30'52.34"E,35°34'27.34"S,150°36'53.46"E,-34.61451,149.79414,-33.64911,148.99394,-33.94815,151.05299,-35.26926,148.51454,-35.57426,150.61485,LE07_L1TP_090084_20040316_20170121_01_T1,LE70900842004076ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842004076ASA00
LE07_L1TP_090084_20040229_20170122_01_T1,LE70900842004060ASN01,2004/02/29,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/22,2004:060:23:39:12.8869374,2004:060:23:39:40.0270000,ASN - Alice Springs  Australia,Day,7,7,122,4,4.704,3.341,3.312,9,N,LPGS_12.8.3,FULL,45.48819958,61.65195919,DE,-.521024,ETM_L1TP,ETM,DEFINITIVE,14661,16221,7331,8111,7331,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20040101_20040331_01.02,2,34°37'26.04"S,149°44'59.28"E,33°39'23.40"S,148°57'02.88"E,33°57'22.68"S,151°00'36.36"E,35°16'35.04"S,148°28'15.60"E,35°34'56.28"S,150°34'17.40"E,-34.6239,149.7498,-33.6565,148.9508,-33.9563,151.0101,-35.2764,148.471,-35.5823,150.5715,LE07_L1TP_090084_20040229_20170122_01_T1,LE70900842004060ASN01,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842004060ASN01
LE07_L1TP_090084_20040213_20170122_01_T1,LE70900842004044ASN01,2004/02/13,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/22,2004:044:23:39:11.2727500,2004:044:23:39:38.4117500,ASN - Alice Springs  Australia,Day,13,14,65,4,4.726,3.512,3.163,9,N,LPGS_12.8.3,FULL,48.89684495,68.56169389,DE,2.986968,ETM_L1TP,ETM,DEFINITIVE,14621,16261,7311,8131,7311,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20040101_20040331_01.02,2,34°37'05.88"S,149°44'24.00"E,33°39'07.92"S,148°56'25.08"E,33°57'07.92"S,150°59'59.28"E,35°16'22.44"S,148°27'37.80"E,35°34'44.40"S,150°33'40.32"E,-34.6183,149.74,-33.6522,148.9403,-33.9522,150.9998,-35.2729,148.4605,-35.579,150.5612,LE07_L1TP_090084_20040213_20170122_01_T1,LE70900842004044ASN01,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842004044ASN01
LE07_L1TP_090084_20040128_20170123_01_T1,LE70900842004028ASN01,2004/01/28,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/23,2004:028:23:39:08.3553125,2004:028:23:39:35.4924374,ASN - Alice Springs  Australia,Day,0,0,158,4,4.735,3.308,3.388,9,N,LPGS_12.8.3,FULL,51.96471545,74.48370231,DE,14.57845,ETM_L1TP,ETM,DEFINITIVE,14641,16241,7321,8121,7321,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20040101_20040331_01.02,2,34°36'44.64"S,149°43'55.20"E,33°38'48.12"S,148°55'53.76"E,33°56'48.48"S,150°59'29.40"E,35°15'56.52"S,148°27'07.20"E,35°34'19.56"S,150°33'11.16"E,-34.6124,149.732,-33.6467,148.9316,-33.9468,150.9915,-35.2657,148.452,-35.5721,150.5531,LE07_L1TP_090084_20040128_20170123_01_T1,LE70900842004028ASN01,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842004028ASN01
LE07_L1TP_090084_20040112_20170122_01_T1,LE70900842004012ASN01,2004/01/12,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/22,2004:012:23:38:59.2507500,2004:012:23:39:26.3864374,ASN - Alice Springs  Australia,Day,18,17,102,4,5.682,4.766,3.094,9,N,LPGS_12.8.3,FULL,54.69628381,78.48087215,DE,4.154055,ETM_L1TP,ETM,DEFINITIVE,14621,16281,7311,8141,7311,8141,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20040101_20040331_01.02,2,34°36'24.12"S,149°44'48.12"E,33°38'27.24"S,148°56'44.88"E,33°56'27.96"S,151°00'20.88"E,35°15'39.24"S,148°27'59.04"E,35°34'02.28"S,150°34'03.36"E,-34.6067,149.7467,-33.6409,148.9458,-33.9411,151.0058,-35.2609,148.4664,-35.5673,150.5676,LE07_L1TP_090084_20040112_20170122_01_T1,LE70900842004012ASN01,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842004012ASN01
LE07_L1TP_090084_20031227_20170122_01_T1,LE70900842003361ASA00,2003/12/27,LANDSAT_7,OFF,T1,1,SAM, 090, 084,2017/01/22,2003:361:23:38:57.8782500,2003:361:23:39:25.0126249,ASA - Alice Springs  Austrailia,Day,69,69,19,4,5.467,2.871,4.652,9,N,LPGS_12.8.3,FULL,56.98732096,79.64643355,DE,11.650893,ETM_L1TP,ETM,DEFINITIVE,14661,16221,7331,8111,7331,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20031001_20031231_01.02,2,34°36'46.80"S,149°47'04.42"E,33°38'48.37"S,148°59'06.32"E,33°56'47.04"S,151°02'42.76"E,35°15'59.26"S,148°30'19.12"E,35°34'19.63"S,150°36'24.12"E,-34.613,149.78456,-33.64677,148.98509,-33.9464,151.04521,-35.26646,148.50531,-35.57212,150.6067,LE07_L1TP_090084_20031227_20170122_01_T1,LE70900842003361ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003361ASA00
LE07_L1GT_090084_20031211_20170123_01_T2,LE70900842003345ASA00,2003/12/11,LANDSAT_7,OFF,T2,1,SAM, 090, 084,2017/01/23,2003:345:23:38:49.4879999,2003:345:23:39:16.6215000,ASA - Alice Springs  Austrailia,Day,100,100,-1,-1,,,,9,N,LPGS_12.8.3,FULL,58.40416129,77.58860359,DE,-15.035285,ETM_L1GT,ETM,DEFINITIVE,14661,16221,7331,8111,7331,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20031001_20031231_01.02,2,34°36'42.84"S,149°47'15.18"E,33°38'46.36"S,148°59'16.73"E,33°56'45.10"S,151°02'50.50"E,35°15'55.01"S,148°30'27.97"E,35°34'15.31"S,150°36'30.24"E,-34.6119,149.78755,-33.64621,148.98798,-33.94586,151.04736,-35.26528,148.50777,-35.57092,150.6084,LE07_L1GT_090084_20031211_20170123_01_T2,LE70900842003345ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003345ASA00
LE07_L1TP_090084_20031125_20170124_01_T2,LE70900842003329ASA00,2003/11/25,LANDSAT_7,OFF,T2,1,SAM, 090, 084,2017/01/24,2003:329:23:38:44.6722499,2003:329:23:39:11.8044999,ASA - Alice Springs  Austrailia,Day,76,76,12,4,16.952,12.182,11.789,9,N,LPGS_12.8.3,FULL,58.48301174,72.56809528,DE,-7.790177,ETM_L1TP,ETM,DEFINITIVE,14681,16221,7341,8111,7341,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20031001_20031231_01.02,2,34°36'44.17"S,149°46'15.20"E,33°38'45.49"S,148°58'21.72"E,33°56'43.76"S,151°01'52.39"E,35°15'55.91"S,148°29'35.16"E,35°34'16.21"S,150°35'34.15"E,-34.61227,149.77089,-33.64597,148.9727,-33.94549,151.03122,-35.26553,148.4931,-35.57117,150.59282,LE07_L1TP_090084_20031125_20170124_01_T2,LE70900842003329ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003329ASA00
LE07_L1TP_090084_20031109_20170123_01_T1,LE70900842003313ASN01,2003/11/09,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/23,2003:313:23:38:33.7823125,2003:313:23:39:00.9133124,ASN - Alice Springs  Australia,Day,8,9,104,4,4.94,2.977,3.942,9,N,LPGS_12.8.3,FULL,56.79338355,66.00464673,DE,-2.527452,ETM_L1TP,ETM,DEFINITIVE,14601,16261,7301,8131,7301,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20031001_20031231_01.02,2,34°35'33.00"S,149°43'44.76"E,33°37'31.44"S,148°55'48.36"E,33°55'30.36"S,150°59'17.52"E,35°14'42.00"S,148°27'04.32"E,35°33'03.24"S,150°33'01.80"E,-34.5925,149.7291,-33.6254,148.9301,-33.9251,150.9882,-35.245,148.4512,-35.5509,150.5505,LE07_L1TP_090084_20031109_20170123_01_T1,LE70900842003313ASN01,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003313ASN01
LE07_L1TP_090084_20031024_20170123_01_T1,LE70900842003297ASA00,2003/10/24,LANDSAT_7,OFF,T1,1,SAM, 090, 084,2017/01/23,2003:297:23:38:25.8299999,2003:297:23:38:52.9603750,ASA - Alice Springs  Austrailia,Day,64,64,20,4,4.712,3.331,3.333,9,N,LPGS_12.8.3,FULL,53.38787845,59.35531381,DE,-14.814203,ETM_L1TP,ETM,DEFINITIVE,14621,16261,7311,8131,7311,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20031001_20031231_01.02,2,34°36'43.52"S,149°45'59.54"E,33°38'49.09"S,148°57'58.64"E,33°56'48.01"S,151°01'30.79"E,35°16'00.66"S,148°29'12.66"E,35°34'21.76"S,150°35'12.98"E,-34.61209,149.76654,-33.64697,148.96629,-33.94667,151.02522,-35.26685,148.48685,-35.57271,150.58694,LE07_L1TP_090084_20031024_20170123_01_T1,LE70900842003297ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003297ASA00
LE07_L1TP_090084_20030922_20170124_01_T1,LE70900842003265ASN01,2003/09/22,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/24,2003:265:23:38:16.1276875,2003:265:23:38:43.2558125,ASN - Alice Springs  Australia,Day,47,47,97,4,4.199,2.785,3.142,9,N,LPGS_12.8.3,FULL,43.03573944,49.51270303,DE,12.302846,ETM_L1TP,ETM,DEFINITIVE,14641,16241,7321,8121,7321,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20030808_20030930_01.02,2,34°36'03.96"S,149°46'37.92"E,33°38'12.84"S,148°58'33.60"E,33°56'06.00"S,151°02'13.56"E,35°15'20.16"S,148°29'51.36"E,35°33'35.64"S,150°35'59.28"E,-34.6011,149.7772,-33.6369,148.976,-33.935,151.0371,-35.2556,148.4976,-35.5599,150.5998,LE07_L1TP_090084_20030922_20170124_01_T1,LE70900842003265ASN01,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003265ASN01
LE07_L1TP_090084_20030821_20170125_01_T1,LE70900842003233ASA00,2003/08/21,LANDSAT_7,OFF,T1,1,SAM, 090, 084,2017/01/25,2003:233:23:38:28.2209374,2003:233:23:38:55.3461250,ASA - Alice Springs  Austrailia,Day,71,72,35,4,3.959,2.769,2.83,9,N,LPGS_12.8.3,FULL,32.05708519,43.09294116,DE,-6.677157,ETM_L1TP,ETM,DEFINITIVE,14601,16261,7301,8131,7301,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20030808_20030930_01.02,2,34°36'57.31"S,149°48'46.98"E,33°39'06.80"S,149°00'41.54"E,33°57'01.58"S,151°04'17.90"E,35°16'17.36"S,148°31'59.52"E,35°34'34.14"S,150°38'04.56"E,-34.61592,149.81305,-33.65189,149.01154,-33.95044,151.07164,-35.27149,148.5332,-35.57615,150.6346,LE07_L1TP_090084_20030821_20170125_01_T1,LE70900842003233ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003233ASA00
LE07_L1TP_090084_20030805_20170124_01_T1,LE70900842003217EDC02,2003/08/05,LANDSAT_7,OFF,T1,1,, 090, 084,2017/01/24,2003:217:23:38:27.0823749,2003:217:23:38:54.2058749,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,24,23,168,4,4.684,3.36,3.264,9,N,LPGS_12.8.3,FULL,27.63805394,40.57818359,DE,-6.334332,ETM_L1TP,ETM,DEFINITIVE,14661,16221,7331,8111,7331,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20030701_20030807_01.02,2,34°36'51.48"S,149°48'23.76"E,33°39'02.52"S,149°00'19.80"E,33°56'54.60"S,151°03'52.20"E,35°16'11.64"S,148°31'39.72"E,35°34'25.32"S,150°37'40.80"E,-34.6143,149.8066,-33.6507,149.0055,-33.9485,151.0645,-35.2699,148.5277,-35.5737,150.628,LE07_L1TP_090084_20030805_20170124_01_T1,LE70900842003217EDC02,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003217EDC02
LE07_L1TP_090084_20030720_20170124_01_T1,LE70900842003201ASA00,2003/07/20,LANDSAT_7,OFF,T1,1,SAM, 090, 084,2017/01/24,2003:201:23:38:36.5448125,2003:201:23:39:03.6674374,ASA - Alice Springs  Austrailia,Day,26,26,140,4,5.016,3.486,3.606,9,N,LPGS_12.8.3,FULL,24.51174316,38.32914173,DE,10.11462,ETM_L1TP,ETM,DEFINITIVE,14661,16221,7331,8111,7331,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20030701_20030807_01.02,2,34°36'55.94"S,149°48'47.38"E,33°39'06.01"S,149°00'46.62"E,33°57'00.04"S,151°04'16.43"E,35°16'17.33"S,148°32'02.98"E,35°34'33.38"S,150°38'01.10"E,-34.61554,149.81316,-33.65167,149.01295,-33.95001,151.07123,-35.27148,148.53416,-35.57594,150.63364,LE07_L1TP_090084_20030720_20170124_01_T1,LE70900842003201ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003201ASA00
LE07_L1GT_090084_20030517_20170125_01_T2,LE70900842003137ASA00,2003/05/17,LANDSAT_7,ON,T2,1,SAM, 090, 084,2017/01/25,2003:137:23:38:45.6926249,2003:137:23:39:12.8080624,ASA - Alice Springs  Austrailia,Day,100,100,-1,-1,,,,9,N,LPGS_12.8.3,FULL,26.78908725,36.79394359,NA,,ETM_L1GT,ETM,DEFINITIVE,14621,16261,7311,8131,7311,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20030401_20030531_01.02,-1,34°36'55.40"S,149°49'15.38"E,33°38'56.04"S,149°01'10.70"E,33°56'51.83"S,151°04'50.99"E,35°16'03.00"S,148°32'28.64"E,35°34'20.86"S,150°38'37.39"E,-34.61539,149.82094,-33.6489,149.01964,-33.94773,151.08083,-35.2675,148.54129,-35.57246,150.64372,LE07_L1GT_090084_20030517_20170125_01_T2,LE70900842003137ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003137ASA00
LE07_L1TP_090084_20030501_20170125_01_T1,LE70900842003121ASA00,2003/05/01,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/01/25,2003:121:23:38:50.3436874,2003:121:23:39:17.4566249,ASA - Alice Springs  Austrailia,Day,40,40,76,4,4.621,2.846,3.641,9,N,LPGS_12.8.3,FULL,30.27543632,39.51185544,NA,,ETM_L1TP,ETM,DEFINITIVE,14621,16261,7311,8131,7311,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20030401_20030531_01.02,-1,34°36'53.35"S,149°48'23.47"E,33°38'57.80"S,149°00'21.10"E,33°56'53.81"S,151°03'58.72"E,35°16'05.20"S,148°31'41.02"E,35°34'22.84"S,150°37'47.32"E,-34.61482,149.80652,-33.64939,149.00586,-33.94828,151.06631,-35.26811,148.52806,-35.57301,150.62981,LE07_L1TP_090084_20030501_20170125_01_T1,LE70900842003121ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003121ASA00
LE07_L1TP_090084_20030415_20170125_01_T1,LE70900842003105ASN00,2003/04/15,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/25,2003:105:23:38:49.5073750,2003:105:23:39:16.6176249,ASN - Alice Springs  Australia,Day,3,3,171,4,4.497,2.953,3.391,9,N,LPGS_12.8.3,FULL,34.22875664,43.74447727,,,ETM_L1TP,ETM,DEFINITIVE,14621,16261,7311,8131,7311,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20030401_20030531_01.02,-1,34°37'51.60"S,149°46'22.80"E,33°39'53.64"S,148°58'22.44"E,33°57'48.96"S,151°01'55.92"E,35°16'58.44"S,148°29'40.20"E,35°35'16.44"S,150°35'42.36"E,-34.631,149.773,-33.6649,148.9729,-33.9636,151.0322,-35.2829,148.4945,-35.5879,150.5951,LE07_L1TP_090084_20030415_20170125_01_T1,LE70900842003105ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003105ASN00
LE07_L1TP_090084_20030330_20170126_01_T1,LE70900842003089ASN00,2003/03/30,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/26,2003:089:23:38:46.5354375,2003:089:23:39:13.6436250,ASN - Alice Springs  Australia,Day,61,62,22,4,5.781,3.801,4.356,9,N,LPGS_12.8.3,FULL,38.35170557,49.30868617,,,ETM_L1TP,ETM,DEFINITIVE,14621,16241,7311,8121,7311,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20030101_20030331_01.02,-1,34°37'42.24"S,149°46'53.40"E,33°39'51.48"S,148°58'50.88"E,33°57'47.88"S,151°02'22.20"E,35°16'59.16"S,148°30'09.36"E,35°35'17.52"S,150°36'08.64"E,-34.6284,149.7815,-33.6643,148.9808,-33.9633,151.0395,-35.2831,148.5026,-35.5882,150.6024,LE07_L1TP_090084_20030330_20170126_01_T1,LE70900842003089ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003089ASN00
LE07_L1TP_090084_20030314_20170126_01_T1,LE70900842003073ASN00,2003/03/14,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/26,2003:073:23:38:48.3063125,2003:073:23:39:15.4127500,ASN - Alice Springs  Australia,Day,45,46,85,4,5.167,2.793,4.347,9,N,LPGS_12.8.3,FULL,42.33775948,55.90394303,,,ETM_L1TP,ETM,DEFINITIVE,14621,16221,7311,8111,7311,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20030101_20030331_01.02,-1,34°37'29.64"S,149°45'57.24"E,33°39'33.84"S,148°57'57.96"E,33°57'30.96"S,151°01'27.48"E,35°16'40.44"S,148°29'15.00"E,35°34'59.16"S,150°35'12.84"E,-34.6249,149.7659,-33.6594,148.9661,-33.9586,151.0243,-35.2779,148.4875,-35.5831,150.5869,LE07_L1TP_090084_20030314_20170126_01_T1,LE70900842003073ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003073ASN00
LE07_L1TP_090084_20030226_20170127_01_T1,LE70900842003057EDC00,2003/02/26,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/27,2003:057:23:38:44.1134375,2003:057:23:39:11.2177500,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,14,13,101,4,4.685,3.331,3.295,9,N,LPGS_12.8.3,FULL,46.03562158,62.97672969,,,ETM_L1TP,ETM,DEFINITIVE,14621,16241,7311,8121,7311,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20030101_20030331_01.02,-1,34°36'43.20"S,149°46'17.04"E,33°38'46.68"S,148°58'18.84"E,33°56'44.88"S,151°01'52.32"E,35°15'50.76"S,148°29'33.00"E,35°34'10.92"S,150°35'34.44"E,-34.612,149.7714,-33.6463,148.9719,-33.9458,151.0312,-35.2641,148.4925,-35.5697,150.5929,LE07_L1TP_090084_20030226_20170127_01_T1,LE70900842003057EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003057EDC00
LE07_L1TP_090084_20030210_20170126_01_T1,LE70900842003041ASA00,2003/02/10,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/01/26,2003:041:23:38:44.5788750,2003:041:23:39:11.6813125,ASA - Alice Springs  Austrailia,Day,43,45,21,4,5.274,3.944,3.502,9,N,LPGS_12.8.3,FULL,49.40899809,69.72903581,NA,,ETM_L1TP,ETM,DEFINITIVE,14621,16241,7311,8121,7311,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20030101_20030331_01.02,-1,34°36'49.36"S,149°47'47.83"E,33°38'56.15"S,148°59'46.21"E,33°56'54.35"S,151°03'24.34"E,35°15'59.36"S,148°31'00.77"E,35°34'19.06"S,150°37'07.10"E,-34.61371,149.79662,-33.64893,148.99617,-33.94843,151.05676,-35.26649,148.51688,-35.57196,150.61864,LE07_L1TP_090084_20030210_20170126_01_T1,LE70900842003041ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003041ASA00
LE07_L1TP_090084_20030125_20170126_01_T1,LE70900842003025ASN00,2003/01/25,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/26,2003:025:23:38:34.1889374,2003:025:23:39:01.2890625,ASN - Alice Springs  Australia,Day,0,0,182,4,4.982,3.55,3.496,9,N,LPGS_12.8.3,FULL,52.38586727,75.4189394,,,ETM_L1TP,ETM,DEFINITIVE,14621,16241,7311,8121,7311,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20030101_20030331_01.02,-1,34°36'43.20"S,149°46'18.12"E,33°38'42.00"S,148°58'15.24"E,33°56'42.00"S,151°01'54.84"E,35°15'43.20"S,148°29'33.36"E,35°34'05.52"S,150°35'40.92"E,-34.612,149.7717,-33.645,148.9709,-33.945,151.0319,-35.262,148.4926,-35.5682,150.5947,LE07_L1TP_090084_20030125_20170126_01_T1,LE70900842003025ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003025ASN00
LE07_L1TP_090084_20030109_20170127_01_T1,LE70900842003009ASA00,2003/01/09,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/01/27,2003:009:23:38:25.3618749,2003:009:23:38:52.4606875,ASA - Alice Springs  Austrailia,Day,24,26,109,4,4.872,3.302,3.583,9,N,LPGS_12.8.3,FULL,55.0737175,78.94841624,NA,,ETM_L1TP,ETM,DEFINITIVE,14621,16241,7311,8121,7311,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20030101_20030331_01.02,-1,34°36'47.38"S,149°49'41.20"E,33°38'55.14"S,149°01'36.01"E,33°56'53.81"S,151°05'15.04"E,35°15'58.97"S,148°32'53.59"E,35°34'19.81"S,150°39'00.90"E,-34.61316,149.82811,-33.64865,149.02667,-33.94828,151.08751,-35.26638,148.54822,-35.57217,150.65025,LE07_L1TP_090084_20030109_20170127_01_T1,LE70900842003009ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842003009ASA00
LE07_L1TP_090084_20021208_20170128_01_T1,LE70900842002342EDC00,2002/12/08,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/28,2002:342:23:38:19.1800000,2002:342:23:38:46.2755625,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,82,82,40,4,4.2,2.989,2.951,9,N,LPGS_12.8.3,FULL,58.39317927,77.05828962,,,ETM_L1TP,ETM,DEFINITIVE,14621,16241,7311,8121,7311,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,34°36'43.20"S,149°44'48.12"E,33°38'43.80"S,148°56'51.36"E,33°56'42.72"S,151°00'20.88"E,35°15'48.24"S,148°28'05.52"E,35°34'08.76"S,150°34'03.36"E,-34.612,149.7467,-33.6455,148.9476,-33.9452,151.0058,-35.2634,148.4682,-35.5691,150.5676,LE07_L1TP_090084_20021208_20170128_01_T1,LE70900842002342EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002342EDC00
LE07_L1TP_090084_20021122_20170128_01_T1,LE70900842002326ASA00,2002/11/22,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/01/28,2002:326:23:38:13.1347500,2002:326:23:38:40.2271875,ASA - Alice Springs  Austrailia,Day,47,48,30,4,6.697,4.261,5.166,9,N,LPGS_12.8.3,FULL,58.23133176,71.60678729,NA,,ETM_L1TP,ETM,DEFINITIVE,14601,16221,7301,8111,7301,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,34°36'45.61"S,149°46'38.93"E,33°38'58.67"S,148°58'35.62"E,33°56'57.08"S,151°02'06.50"E,35°16'00.88"S,148°29'52.69"E,35°34'21.14"S,150°35'51.61"E,-34.61267,149.77748,-33.64963,148.97656,-33.94919,151.03514,-35.26691,148.49797,-35.57254,150.59767,LE07_L1TP_090084_20021122_20170128_01_T1,LE70900842002326ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002326ASA00
LE07_L1TP_090084_20021106_20170128_01_T1,LE70900842002310EDC00,2002/11/06,LANDSAT_7,ON,T1,1,, 090, 084,2017/01/28,2002:310:23:37:57.3583124,2002:310:23:38:24.4485625,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,0,0,170,4,5.265,3.216,4.169,9,N,LPGS_12.8.3,FULL,56.22884402,64.9230151,,,ETM_L1TP,ETM,DEFINITIVE,14601,16221,7301,8111,7301,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,34°36'43.20"S,149°45'55.44"E,33°38'53.88"S,148°57'56.52"E,33°56'52.44"S,151°01'27.84"E,35°15'55.08"S,148°29'11.04"E,35°34'15.96"S,150°35'10.32"E,-34.612,149.7654,-33.6483,148.9657,-33.9479,151.0244,-35.2653,148.4864,-35.5711,150.5862,LE07_L1TP_090084_20021106_20170128_01_T1,LE70900842002310EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842002310EDC00
